commit_hash,commit_date,message,filename,status,issue_num,diff,category,category_zukawa,category_watanabe,memo_zukawa,memo_watanabe
484df62c5a506af8f6a7681a76fbf8e8a60298e3,2020-03-31 07:06:40+00:00,GCP Persistent Disk CSI Driver deployment (#5857) * GCP Persistent Disk CSI Driver deployment * Fix MD lint * Fix Yaml lint,roles/download/defaults/main.yml,MODIFY,5857,"@@ -531,6 +531,13 @@ cinder_csi_plugin_image_tag: ""latest""
 aws_ebs_csi_plugin_image_repo: ""{{ docker_image_repo }}/amazon/aws-ebs-csi-driver""
 aws_ebs_csi_plugin_image_tag: ""latest""
 
+gcp_pd_csi_image_repo: ""gke.gcr.io""
+gcp_pd_csi_driver_image_tag: ""v0.7.0-gke.0""
+gcp_pd_csi_provisioner_image_tag: ""v1.5.0-gke.0""
+gcp_pd_csi_attacher_image_tag: ""v2.1.1-gke.0""
+gcp_pd_csi_resizer_image_tag: ""v0.4.0-gke.0""
+gcp_pd_csi_registrar_image_tag: ""v1.2.0-gke.0""
+
 dashboard_image_repo: ""{{ gcr_image_repo }}/google_containers/kubernetes-dashboard-{{ image_arch }}""
 dashboard_image_tag: ""v1.10.1""
 
",dependency,dependency,dependency,gcpのcsiドライバのタグ情報,依存バージョン情報の追加
484df62c5a506af8f6a7681a76fbf8e8a60298e3,2020-03-31 07:06:40+00:00,GCP Persistent Disk CSI Driver deployment (#5857) * GCP Persistent Disk CSI Driver deployment * Fix MD lint * Fix Yaml lint,roles/kubespray-defaults/defaults/main.yaml,MODIFY,5857,"@@ -305,6 +305,7 @@ local_volume_provisioner_enabled: ""{{ local_volumes_enabled | default('false') }
 local_volume_provisioner_directory_mode: 0700
 cinder_csi_enabled: false
 aws_ebs_csi_enabled: false
+gcp_pd_csi_enabled: false
 persistent_volumes_enabled: false
 cephfs_provisioner_enabled: false
 rbd_provisioner_enabled: false
",edit_var,edit_var,edit_var,デフォルト変数の追加,変数の追加
484df62c5a506af8f6a7681a76fbf8e8a60298e3,2020-03-31 07:06:40+00:00,GCP Persistent Disk CSI Driver deployment (#5857) * GCP Persistent Disk CSI Driver deployment * Fix MD lint * Fix Yaml lint,roles/kubernetes-apps/persistent_volumes/gcp-pd-csi/defaults/main.yml,ADD,5857,"@@ -0,0 +1,8 @@
+---
+# Choose between pd-standard and pd-ssd
+gcp_pd_csi_volume_type: pd-standard
+gcp_pd_regional_replication_enabled: false
+gcp_pd_restrict_zone_replication: false
+gcp_pd_restricted_zones:
+  - europe-west1-b
+  - europe-west1-c
",edit_var,edit_var,edit_var,デフォルト変数の追加,変数の追加
98e7a07fbae671c3651e3c687398356362ebb5cd,2020-04-25 10:55:28+00:00,bump to dashboard 2.0.0 with metrics scrapper support (#5821) * bump to dashboard 2.0 rc6 with metrics scrapper * fix missing yaml seperator making Replicaset complaining about missing ServiceAccount * unwanted legay gross hack forgot to remove before * no need namespace on CrBinding * bump to 2.0.0 release * remove dashboard_metrics_scrapper_enabled,roles/download/defaults/main.yml,MODIFY,5821,"@@ -597,8 +597,10 @@ gcp_pd_csi_attacher_image_tag: ""v2.1.1-gke.0""
 gcp_pd_csi_resizer_image_tag: ""v0.4.0-gke.0""
 gcp_pd_csi_registrar_image_tag: ""v1.2.0-gke.0""
 
-dashboard_image_repo: ""{{ gcr_image_repo }}/google_containers/kubernetes-dashboard-{{ image_arch }}""
-dashboard_image_tag: ""v1.10.1""
+dashboard_image_repo: ""{{ docker_image_repo }}/kubernetesui/dashboard-{{ image_arch }}""
+dashboard_image_tag: ""v2.0.0""
+dashboard_metrics_scraper_repo: ""{{ docker_image_repo }}/kubernetesui/metrics-scraper""
+dashboard_metrics_scraper_tag: ""v1.0.4""
 
 image_pull_command: ""{{ docker_bin_dir }}/docker pull""
 image_save_command: ""{{ docker_bin_dir }}/docker save {{ image_reponame }} | gzip -{{ download_compress }} > {{ image_path_final }}""
@@ -1137,6 +1139,15 @@ downloads:
     groups:
       - kube-master
 
+  dashboard_metrics_scrapper:
+    enabled: ""{{ dashboard_enabled }}""
+    container: true
+    repo: ""{{ dashboard_metrics_scraper_repo }}""
+    tag: ""{{ dashboard_metrics_scraper_tag }}""
+    sha256: ""{{ dashboard_digest_checksum|default(None) }}""
+    groups:
+      - kube-master
+
 download_defaults:
   container: false
   file: false
",dependency,dependency,edit_var,"コミットメッセージより，バージョンのbumpが目的であること
（bump to dashboard 2.0.0 with metrics scrapper support）

また，dashboard_metrics_scrapper　変数は新規に追加されたバージョン情報に関する変数 dashboard_metrics_scrapper_repo，dashboard_metrics_scraper_tagを利用しているため",変数の追加と変更
98e7a07fbae671c3651e3c687398356362ebb5cd,2020-04-25 10:55:28+00:00,bump to dashboard 2.0.0 with metrics scrapper support (#5821) * bump to dashboard 2.0 rc6 with metrics scrapper * fix missing yaml seperator making Replicaset complaining about missing ServiceAccount * unwanted legay gross hack forgot to remove before * no need namespace on CrBinding * bump to 2.0.0 release * remove dashboard_metrics_scrapper_enabled,roles/kubernetes-apps/ansible/defaults/main.yml,MODIFY,5821,"@@ -41,6 +41,9 @@ netchecker_server_group: 1000
 dashboard_enabled: true
 dashboard_replicas: 1
 
+# Namespace for dashboad
+dashboard_namespace: kube-system
+
 # Limits for dashboard
 dashboard_cpu_limit: 100m
 dashboard_memory_limit: 256M
",edit_var,edit_var,edit_var,変数の追加,変数の追加
98e7a07fbae671c3651e3c687398356362ebb5cd,2020-04-25 10:55:28+00:00,bump to dashboard 2.0.0 with metrics scrapper support (#5821) * bump to dashboard 2.0 rc6 with metrics scrapper * fix missing yaml seperator making Replicaset complaining about missing ServiceAccount * unwanted legay gross hack forgot to remove before * no need namespace on CrBinding * bump to 2.0.0 release * remove dashboard_metrics_scrapper_enabled,roles/kubernetes-apps/ansible/tasks/dashboard.yml,MODIFY,5821,"@@ -11,7 +11,7 @@
 - name: Kubernetes Apps | Start dashboard
   kube:
     name: ""{{ item.item.name }}""
-    namespace: ""kube-system""
+    namespace: ""{{ dashboard_namespace }}""
     kubectl: ""{{ bin_dir }}/kubectl""
     resource: ""{{ item.item.type }}""
     filename: ""{{ kube_config_dir }}/{{ item.item.file }}""
",edit_args,edit_args,edit_args,ハードコードされたパラメータを変数に置き換え，変更できるようにしている,引数の変更
ef7076e36f2528d11620602be7731db0637fe235,2020-05-08 12:57:42+00:00,"fix expected str instance, float found #6078 (#6103)",roles/download/defaults/main.yml,MODIFY,6078,"@@ -80,7 +80,7 @@ flannel_version: ""v0.12.0""
 cni_version: ""v0.8.5""
 
 weave_version: 2.6.2
-pod_infra_version: 3.1
+pod_infra_version: ""3.1""
 contiv_version: 1.2.1
 cilium_version: ""v1.7.3""
 kube_ovn_version: ""v1.1.1""
",edit_var,edit_var,edit_var,文字列を与えるべき箇所で浮動小数が使われていた,float型ではなく、str型にする
10e54eca26faa6f3e19c825e068ff54e6b6a0e3a,2020-06-16 07:34:06+00:00,make better condition for applying nf_conntrack kernel tweak (#6267) * MINOR: Check kernel version before enable modprobe nf_conntrack * CLEANUP: no more need to ignore error of this task * MINOR: Fixing yaml and ansible lint error - remove trailling-space,roles/kubernetes/node/tasks/main.yml,MODIFY,6267,"@@ -108,8 +108,9 @@
     name: nf_conntrack_ipv4
     state: present
   register: enable_nf_conntrack
-  ignore_errors: yes
-  when: kube_proxy_mode == 'ipvs'
+  when:
+    - ansible_kernel.split('.')[0:3] | join('.')  < '4.19'
+    - kube_proxy_mode == 'ipvs'
   tags:
     - kube-proxy
 
@@ -118,7 +119,7 @@
     name: nf_conntrack
     state: present
   when:
-    - enable_nf_conntrack is failed
+    - ansible_kernel.split('.')[0:3] | join('.')  >= '4.19'
     - kube_proxy_mode == 'ipvs'
   tags:
     - kube-proxy
",condition,condition,condition,"条件に"" - ansible_kernel.split('.')[0:3] | join('.')  < '4.19'""が追加されている",whenの内容の変更
6bb47d8adb1cd7e06480fc10824b3fbb1692f04c,2020-07-04 09:02:48+00:00,Fix can't remove etcd node (#6363) * add remove_node_ip * move remove_node_ip to remove etcd part * fix: remove tail space * fix: handle ubuntu: focal,roles/remove-node/post-remove/tasks/main.yml,MODIFY,6363,"@@ -1,16 +1,4 @@
 ---
-- name: Lookup node IP in kubernetes
-  shell: >-
-    {{ bin_dir }}/kubectl get nodes {{ node }}
-    -o jsonpath='{range.status.addresses[?(@.type==""InternalIP"")]}{.address}{""\n""}{end}'
-  register: remove_node_ip
-  when:
-    - inventory_hostname in groups['etcd']
-    - ip is not defined
-    - access_ip is not defined
-  delegate_to: ""{{ groups['etcd']|first }}""
-  failed_when: false
-
 - name: Delete node
   command: ""{{ bin_dir }}/kubectl delete node {{ inventory_hostname }}""
   delegate_to: ""{{ groups['kube-master']|first }}""
",move,move,move,roles/remove-node/remove-etcd-node/tasks/main.ymlに移動,155行目のファイルに移行している
6bb47d8adb1cd7e06480fc10824b3fbb1692f04c,2020-07-04 09:02:48+00:00,Fix can't remove etcd node (#6363) * add remove_node_ip * move remove_node_ip to remove etcd part * fix: remove tail space * fix: handle ubuntu: focal,roles/remove-node/remove-etcd-node/tasks/main.yml,MODIFY,6363,"@@ -1,4 +1,16 @@
 ---
+- name: Lookup node IP in kubernetes
+  shell: >-
+    {{ bin_dir }}/kubectl get nodes {{ node }}
+    -o jsonpath='{range.status.addresses[?(@.type==""InternalIP"")]}{.address}{""\n""}{end}'
+  register: remove_node_ip
+  when:
+    - inventory_hostname in groups['etcd']
+    - ip is not defined
+    - access_ip is not defined
+  delegate_to: ""{{ groups['etcd']|first }}""
+  failed_when: false
+
 - name: Set node IP
   set_fact:
     node_ip: ""{{ ip | default(access_ip | default(remove_node_ip.stdout)) | trim }}""
",move,move,move,roles/remove-node/post-remove/tasks/main.ymlから移動,154行目のファイルから移行
6bb47d8adb1cd7e06480fc10824b3fbb1692f04c,2020-07-04 09:02:48+00:00,Fix can't remove etcd node (#6363) * add remove_node_ip * move remove_node_ip to remove etcd part * fix: remove tail space * fix: handle ubuntu: focal,roles/reset/tasks/main.yml,MODIFY,6363,"@@ -1,5 +1,4 @@
 ---
-
 - name: reset | include file with pre-reset tasks specific to the network_plugin if exists
   include_tasks: ""{{ (role_path + '/../network_plugin/' + kube_network_plugin + '/tasks/pre-reset.yml') | realpath  }}""
   when:
@@ -142,7 +141,7 @@
 
 - name: reset | unmount kubelet dirs
   command: umount -f {{ item }}
-  with_items: '{{ mounted_dirs.stdout_lines }}'
+  with_items: ""{{ mounted_dirs.stdout_lines }}""
   register: umount_dir
   retries: 4
   until: umount_dir.rc == 0
@@ -296,7 +295,7 @@
       {%- else -%}
       network
       {%- endif -%}
-      {%- elif ansible_distribution == ""Ubuntu"" and ansible_distribution_release == ""bionic"" -%}
+      {%- elif ansible_distribution == ""Ubuntu"" and ansible_distribution_release in [""bionic"", ""focal""] -%}
       systemd-networkd
       {%- elif ansible_os_family == ""Debian"" -%}
       networking
",jinja2,jinja2,jinja2,条件に'focal'が追加されている,jinja2のelifの中身の変更が本質
3eefb5f2ad40df94158eb4ac4aad911759166c92,2020-10-21 14:32:32+00:00,"fix scaling in kubeadm etcd mode (#6822) 'ansible.vars.hostvars.HostVarsVars object' has no attribute 'kubeadm_upload_cert' kubeadm_upload_cert will never be found as a hostvar for the first master since the task is executed for a worker. Fix by executing the upload task for the first master and register the needed key. After that, workers can read hostvars for the master Var kubeadm_etcd_refresh_cert_key removed since it no longer has any use.",roles/kubernetes/kubeadm/defaults/main.yml,MODIFY,6822,"@@ -11,8 +11,5 @@ kube_override_hostname: >-
   {{ inventory_hostname }}
   {%- endif -%}
 
-# Requests a fresh upload of certificates from first master
-kubeadm_etcd_refresh_cert_key: true
-
 # Experimental kubeadm etcd deployment mode. Available only for new deployment
 etcd_kubeadm_enabled: false
",edit_var,edit_var,edit_var,使われなくなった変数の削除,変数の追加
3eefb5f2ad40df94158eb4ac4aad911759166c92,2020-10-21 14:32:32+00:00,"fix scaling in kubeadm etcd mode (#6822) 'ansible.vars.hostvars.HostVarsVars object' has no attribute 'kubeadm_upload_cert' kubeadm_upload_cert will never be found as a hostvar for the first master since the task is executed for a worker. Fix by executing the upload task for the first master and register the needed key. After that, workers can read hostvars for the master Var kubeadm_etcd_refresh_cert_key removed since it no longer has any use.",scale.yml,MODIFY,6822,"@@ -74,6 +74,25 @@
     - { role: kubernetes/node, tags: node }
   environment: ""{{ proxy_env }}""
 
+- name: Upload control plane certs and retrieve encryption key
+  hosts: kube-master | first
+  tags: kubeadm
+  tasks:
+    - name: include needed vars
+      include_vars: roles/kubespray-defaults/defaults/main.yaml
+    - name: Upload control plane certificates
+      command: >-
+        {{ bin_dir }}/kubeadm init phase
+        --config {{ kube_config_dir }}/kubeadm-config.yaml
+        upload-certs
+        --upload-certs
+      register: kubeadm_upload_cert
+      changed_when: false
+    - name: set fact 'kubeadm_certificate_key' for later use
+      set_fact:
+        kubeadm_certificate_key: ""{{ kubeadm_upload_cert.stdout_lines[-1] | trim }}""
+      when: kubeadm_certificate_key is not defined
+
 - name: Target only workers to get kubelet installed and checking in on any new nodes(network)
   hosts: kube-node
   gather_facts: False
",move,move,add_task,roles/kubernetes/kubeadm/tasks/kubeadm_etcd_node.ymlからタスクが移動している,タスクの追加
3eefb5f2ad40df94158eb4ac4aad911759166c92,2020-10-21 14:32:32+00:00,"fix scaling in kubeadm etcd mode (#6822) 'ansible.vars.hostvars.HostVarsVars object' has no attribute 'kubeadm_upload_cert' kubeadm_upload_cert will never be found as a hostvar for the first master since the task is executed for a worker. Fix by executing the upload task for the first master and register the needed key. After that, workers can read hostvars for the master Var kubeadm_etcd_refresh_cert_key removed since it no longer has any use.",roles/kubernetes/kubeadm/tasks/kubeadm_etcd_node.yml,MODIFY,6822,"@@ -1,18 +1,7 @@
 ---
-- name: Refresh certificates so they are fresh and not expired
-  command: >-
-    {{ bin_dir }}/kubeadm init phase
-    --config {{ kube_config_dir }}/kubeadm-config.yaml
-    upload-certs
-    --upload-certs
-  register: kubeadm_upload_cert
-  delegate_to: ""{{ groups['kube-master'][0] }}""
-  when: kubeadm_etcd_refresh_cert_key
-  run_once: yes
-
 - name: Parse certificate key if not set
   set_fact:
-    kubeadm_certificate_key: ""{{ hostvars[groups['kube-master'][0]]['kubeadm_upload_cert'].stdout_lines[-1] | trim }}""
+    kubeadm_certificate_key: ""{{ hostvars[groups['kube-master'][0]]['kubeadm_certificate_key'] }}""
   when: kubeadm_certificate_key is undefined
 
 - name: Pull control plane certs down
",move,move,remove_task,scale.ymlに 'upload control plane certificates'という名前で移動している,タスクの削除の方が大きそう
95b329b64d571dc7e4aba9696db998ee95cbd1cb,2021-02-11 16:14:16+00:00,bootstrap-os: match on os-release ID / VARIANT_ID (#7269) This fixes deployment with CentOS 8 Streams and make detection more reliable Signed-off-by: Etienne Champetier <e.champetier@ateme.com>,roles/bootstrap-os/tasks/bootstrap-debian.yml,MODIFY,7269,"@@ -51,20 +51,20 @@
   # This command should always run, even in check mode
   check_mode: false
   when:
-    - '""bionic"" in os_release.stdout'
+    - '''UBUNTU_CODENAME=bionic'' in os_release.stdout_lines'
 
 - name: Change Network Name Resolution configuration
   raw: sed -i 's/^DNSSEC=yes/DNSSEC=allow-downgrade/g' /etc/systemd/resolved.conf
   become: true
   when:
-    - '""bionic"" in os_release.stdout'
+    - '''UBUNTU_CODENAME=bionic'' in os_release.stdout_lines'
     - need_dnssec_allow_downgrade.rc
 
 - name: Restart systemd-resolved service
   raw: systemctl restart systemd-resolved
   become: true
   when:
-    - '""bionic"" in os_release.stdout'
+    - '''UBUNTU_CODENAME=bionic'' in os_release.stdout_lines'
     - need_dnssec_allow_downgrade.rc
 
 - name: Install python3
",condition,condition,condition,判定の内容は変わらないがその方法が少し異なる,whenの内容の変更
95b329b64d571dc7e4aba9696db998ee95cbd1cb,2021-02-11 16:14:16+00:00,bootstrap-os: match on os-release ID / VARIANT_ID (#7269) This fixes deployment with CentOS 8 Streams and make detection more reliable Signed-off-by: Etienne Champetier <e.champetier@ateme.com>,roles/bootstrap-os/tasks/main.yml,MODIFY,7269,"@@ -7,32 +7,34 @@
   check_mode: false
 
 - include_tasks: bootstrap-centos.yml
-  when: '""CentOS"" in os_release.stdout or ""Oracle"" in os_release.stdout'
+  when: '''ID=""centos""'' in os_release.stdout_lines or ''ID=""ol""'' in os_release.stdout_lines'
 
 - include_tasks: bootstrap-redhat.yml
-  when: '""Red Hat Enterprise Linux"" in os_release.stdout and ""CentOS"" not in os_release.stdout'
+  when: '''ID=""rhel""'' in os_release.stdout_lines'
 
 - include_tasks: bootstrap-clearlinux.yml
-  when: '""Clear Linux OS"" in os_release.stdout'
+  when: '''ID=clear-linux-os'' in os_release.stdout_lines'
 
+# Fedora CoreOS
 - include_tasks: bootstrap-fedora-coreos.yml
-  when: '""ID=fedora"" in os_release.stdout and ""VARIANT_ID=coreos"" in os_release.stdout'
+  when:
+    - '''ID=fedora'' in os_release.stdout_lines'
+    - '''VARIANT_ID=coreos'' in os_release.stdout_lines'
 
 - include_tasks: bootstrap-flatcar.yml
-  when:
-    - '""Flatcar"" in os_release.stdout'
-    - '""ID=fedora"" not in os_release.stdout'
+  when: '''ID=flatcar'' in os_release.stdout_lines'
 
 - include_tasks: bootstrap-debian.yml
-  when: '""Debian"" in os_release.stdout or ""Ubuntu"" in os_release.stdout'
+  when: '''ID=debian'' in os_release.stdout_lines or ''ID=ubuntu'' in os_release.stdout_lines'
 
+# Fedora ""classic""
 - include_tasks: bootstrap-fedora.yml
   when:
-    - '""Fedora"" in os_release.stdout'
-    - '""VARIANT_ID=coreos"" not in os_release.stdout'
+    - '''ID=fedora'' in os_release.stdout_lines'
+    - '''VARIANT_ID=coreos'' not in os_release.stdout_lines'
 
 - include_tasks: bootstrap-opensuse.yml
-  when: '""openSUSE"" in os_release.stdout'
+  when: '''ID=""opensuse-leap""'' in os_release.stdout_lines or ''ID=""opensuse-tumbleweed""'' in os_release.stdout_lines'
 
 - name: Create remote_tmp for it is used by another module
   file:
",condition,condition,condition,判定の内容は変わらないがその方法が少し異なる,whenの内容の変更
95b329b64d571dc7e4aba9696db998ee95cbd1cb,2021-02-11 16:14:16+00:00,bootstrap-os: match on os-release ID / VARIANT_ID (#7269) This fixes deployment with CentOS 8 Streams and make detection more reliable Signed-off-by: Etienne Champetier <e.champetier@ateme.com>,roles/bootstrap-os/tasks/bootstrap-centos.yml,MODIFY,7269,"@@ -22,7 +22,7 @@
     dest: /etc/yum.repos.d/public-yum-ol7.repo
   when:
     - use_oracle_public_repo|default(true)
-    - '""Oracle"" in os_release.stdout'
+    - '''ID=""ol""'' in os_release.stdout_lines'
     - (ansible_distribution_version | float) < 7.6
   environment: ""{{ proxy_env }}""
 
@@ -38,7 +38,7 @@
     - ol7_developer_EPEL
   when:
     - use_oracle_public_repo|default(true)
-    - '""Oracle"" in os_release.stdout'
+    - '''ID=""ol""'' in os_release.stdout_lines'
     - (ansible_distribution_version | float) < 7.6
 
 - name: Enable Oracle Linux repo
@@ -52,7 +52,7 @@
     - { option: ""baseurl"", value: ""http://yum.oracle.com/repo/OracleLinux/OL{{ ansible_distribution_major_version }}/addons/x86_64/"" }
   when:
     - use_oracle_public_repo|default(true)
-    - '""Oracle"" in os_release.stdout'
+    - '''ID=""ol""'' in os_release.stdout_lines'
     - (ansible_distribution_version | float) >= 7.6
 
 - name: Install EPEL for Oracle Linux repo package
@@ -61,7 +61,7 @@
     state: present
   when:
     - use_oracle_public_repo|default(true)
-    - '""Oracle"" in os_release.stdout'
+    - '''ID=""ol""'' in os_release.stdout_lines'
     - (ansible_distribution_version | float) >= 7.6
 
 # CentOS ships with python installed
",condition,condition,condition,判定の内容は変わらないがその方法が少し異なる,whenの内容の変更
d53fd29e34f46b453c28f5400549ff83b91cf284,2021-03-23 20:46:06+00:00,Add support for cilium ipsec (#7342) * Add support for cilium ipsec * Fix typo for bpffs,roles/network_plugin/cilium/tasks/main.yml,MODIFY,7342,"@@ -1,47 +1,4 @@
 ---
-- name: Cilium | Ensure BFPFS mounted
-  mount:
-    fstype: bpf
-    path: /sys/fs/bpf
-    src: bpffs
-    state: mounted
+- import_tasks: check.yml
 
-- name: Cilium | Create Cilium certs directory
-  file:
-    dest: ""{{ cilium_cert_dir }}""
-    state: directory
-    mode: 0750
-    owner: root
-    group: root
-
-- name: Cilium | Link etcd certificates for cilium
-  file:
-    src: ""{{ etcd_cert_dir }}/{{ item.s }}""
-    dest: ""{{ cilium_cert_dir }}/{{ item.d }}""
-    state: hard
-    force: yes
-  with_items:
-    - {s: ""{{ kube_etcd_cacert_file }}"", d: ""ca_cert.crt""}
-    - {s: ""{{ kube_etcd_cert_file }}"", d: ""cert.crt""}
-    - {s: ""{{ kube_etcd_key_file }}"", d: ""key.pem""}
-
-- name: Cilium | Create Cilium node manifests
-  template:
-    src: ""{{ item.file }}.j2""
-    dest: ""{{ kube_config_dir }}/{{ item.file }}""
-  with_items:
-    - {name: cilium, file: cilium-config.yml, type: cm}
-    - {name: cilium, file: cilium-crb.yml, type: clusterrolebinding}
-    - {name: cilium, file: cilium-cr.yml, type: clusterrole}
-    - {name: cilium, file: cilium-ds.yml, type: ds}
-    - {name: cilium, file: cilium-deploy.yml, type: deploy}
-    - {name: cilium, file: cilium-sa.yml, type: sa}
-  register: cilium_node_manifests
-  when:
-    - inventory_hostname in groups['kube-master']
-
-- name: Cilium | Enable portmap addon
-  template:
-    src: 000-cilium-portmap.conflist.j2
-    dest: /etc/cni/net.d/000-cilium-portmap.conflist
-  when: cilium_enable_portmap
+- include_tasks: install.yml
\ No newline at end of file
",move,move,move,task/mainではinclude.ymlだけを担うよう変更,166行目のファイルに移行
d53fd29e34f46b453c28f5400549ff83b91cf284,2021-03-23 20:46:06+00:00,Add support for cilium ipsec (#7342) * Add support for cilium ipsec * Fix typo for bpffs,roles/network_plugin/cilium/defaults/main.yml,MODIFY,7342,"@@ -51,3 +51,6 @@ cilium_deploy_additionally: false
 # information about this kind of setups.
 cilium_auto_direct_node_routes: false
 cilium_native_routing_cidr: """"
+
+# IPsec based transparent encryption between nodes
+cilium_ipsec_enabled: false
\ No newline at end of file
",edit_var,edit_var,edit_var,新たな変数'+cilium_ipsec_enabled: false'を追加,変数の定義
d53fd29e34f46b453c28f5400549ff83b91cf284,2021-03-23 20:46:06+00:00,Add support for cilium ipsec (#7342) * Add support for cilium ipsec * Fix typo for bpffs,roles/network_plugin/cilium/tasks/check.yml,ADD,7342,"@@ -0,0 +1,9 @@
+---
+- name: Cilium | Check cilium_ipsec_enabled variables
+  assert:
+    that:
+      - ""cilium_ipsec_key is defined""
+    msg: ""cilium_ipsec_key should be defined to use cilium_ipsec_enabled""
+  when:
+    - cilium_ipsec_enabled
+    - cilium_tunnel_mode in ['vxlan']
\ No newline at end of file
",add_task,add_task,add_task,assertを行うタスクの追加,新しくタスクが追加されている
d53fd29e34f46b453c28f5400549ff83b91cf284,2021-03-23 20:46:06+00:00,Add support for cilium ipsec (#7342) * Add support for cilium ipsec * Fix typo for bpffs,roles/network_plugin/cilium/tasks/install.yml,ADD,7342,"@@ -0,0 +1,48 @@
+---
+- name: Cilium | Ensure BPFFS mounted
+  mount:
+    fstype: bpf
+    path: /sys/fs/bpf
+    src: bpffs
+    state: mounted
+
+- name: Cilium | Create Cilium certs directory
+  file:
+    dest: ""{{ cilium_cert_dir }}""
+    state: directory
+    mode: 0750
+    owner: root
+    group: root
+
+- name: Cilium | Link etcd certificates for cilium
+  file:
+    src: ""{{ etcd_cert_dir }}/{{ item.s }}""
+    dest: ""{{ cilium_cert_dir }}/{{ item.d }}""
+    state: hard
+    force: yes
+  with_items:
+    - {s: ""{{ kube_etcd_cacert_file }}"", d: ""ca_cert.crt""}
+    - {s: ""{{ kube_etcd_cert_file }}"", d: ""cert.crt""}
+    - {s: ""{{ kube_etcd_key_file }}"", d: ""key.pem""}
+
+- name: Cilium | Create Cilium node manifests
+  template:
+    src: ""{{ item.file }}.j2""
+    dest: ""{{ kube_config_dir }}/{{ item.file }}""
+  with_items:
+    - {name: cilium, file: cilium-config.yml, type: cm}
+    - {name: cilium, file: cilium-crb.yml, type: clusterrolebinding}
+    - {name: cilium, file: cilium-cr.yml, type: clusterrole}
+    - {name: cilium, file: cilium-secret.yml, type: secret, when: cilium_ipsec_enabled}
+    - {name: cilium, file: cilium-ds.yml, type: ds}
+    - {name: cilium, file: cilium-deploy.yml, type: deploy}
+    - {name: cilium, file: cilium-sa.yml, type: sa}
+  register: cilium_node_manifests
+  when:
+    - inventory_hostname in groups['kube-master']
+
+- name: Cilium | Enable portmap addon
+  template:
+    src: 000-cilium-portmap.conflist.j2
+    dest: /etc/cni/net.d/000-cilium-portmap.conflist
+  when: cilium_enable_portmap
",move,move,move,task/main.ymlに記述された内容の移動,163行目のファイルから移行
844ebb7838dc2c4419550bbc68e323a615d47bfc,2021-04-13 07:46:50+00:00,fix offline mode (#7493) * fix offline mode * add offline messages,inventory/sample/group_vars/all/offline.yml,RENAME,7493,"@@ -35,6 +35,15 @@
 # [Optional] Calico with kdd: If using Calico network plugin with kdd datastore
 # calico_crds_download_url: ""{{ files_repo }}/kubernetes/calico/{{ calico_version }}.tar.gz""
 
+# [Optional] helm: only if you set helm_enabled: true
+helm_download_url: ""{{ files_repo }}/helm-{{ helm_version }}-linux-{{ image_arch }}.tar.gz""
+
+# [Optional] crun: only if you set crun_enabled: true
+crun_download_url: ""{{ files_repo }}/containers/crun/releases/download/{{ crun_version }}/crun-{{ crun_version }}-linux-{{ image_arch }}""
+
+# [Optional] kata: only if you set kata_containers_enabled: true
+kata_containers_download_url: ""{{ files_repo }}/kata-containers/runtime/releases/download/{{ kata_containers_version }}/kata-static-{{ kata_containers_version }}-{{ ansible_architecture }}.tar.xz""
+
 ## CentOS/Redhat
 ### For EL7, base and extras repo must be available, for EL8, baseos and appstream
 ### By default we enable those repo automatically
",edit_var,edit_var,edit_var,変数の追加,変数の追加
649f962ac6d1aa44625a6c337d4579cfe99e37c9,2021-10-27 22:15:11+00:00,Metrics-server Deployment has incongruencies in resources requests/limits (#8088) * fix(metrics-server): update defaults * fix(metrics-server): typo error,roles/kubernetes-apps/metrics_server/defaults/main.yml,MODIFY,8088,"@@ -3,8 +3,8 @@ metrics_server_resizer: false
 metrics_server_kubelet_insecure_tls: true
 metrics_server_kubelet_preferred_address_types: ""InternalIP""
 metrics_server_metric_resolution: 15s
-metrics_server_cpu: 20m
-metrics_server_memory: 15Mi
+metrics_server_cpu: 190m
+metrics_server_memory: 180Mi
 metrics_server_memory_per_node: 2Mi
 metrics_server_min_cluster_size: 10
 metrics_server_limits_cpu: 100m
",edit_var,edit_var,edit_var,cpu及びメモリーの値の変更,変数の変更
c94291558d93ebf5106a85157fde827edbe0c09c,2021-11-05 14:53:53+00:00,Fix containerd install for fcos (#8107) * Fix containerd install for fcos * rm orphaned runc and containerd binaries,roles/container-engine/runc/defaults/main.yml,MODIFY,8107,"@@ -1,5 +1,5 @@
 ---
 
-runc_bin_dir: /usr/bin/
+runc_bin_dir: ""{{ bin_dir }}""
 
 runc_package_name: runc
",hard_coded,edit_var,filepath,ハードコードを変数化,ファイルパスをテンプレートで置き換える
