commit_hash,label,message,body,xcm
9fa1873a65fe078472f580878878ca2981d35563,0,"kube dashboard enable default

kube dashboard enable default

also rbac role kube user

update mainyml",also rbac role kube user,"kube dashboard enable default

kube dashboard enable default

also rbac role kube user

update mainymlalso rbac role kube user"
36924b63dc51978a43848787ce32d7777bfc94b3,0,allow webhook authorization,"what type this
kind feature
what this need
allows user webhook authorization request
which issue this
special note your reviewer
none
this introduce user face change
user able webhook authorization turn this feature provide
sample config","allow webhook authorizationwhat type this
kind feature
what this need
allows user webhook authorization request
which issue this
special note your reviewer
none
this introduce user face change
user able webhook authorization turn this feature provide
sample config"
b46a69f5e1b46801038ef70f2ed859a3f8440fa6,0,python requirement ruamelyamlclib022 keep python compatible,"kind feature
what this need
ruamelyamlclib above drop compatibility with python
version requirementstxt","python requirement ruamelyamlclib022 keep python compatiblekind feature
what this need
ruamelyamlclib above drop compatibility with python
version requirementstxt"
990ca38d212e49e49eda1cc40ad7dc1963c4e887,0,"kata container

kata container checksum

kata container version require kubernetes","what type this
kind feature
what this need
this support kata make default since this version require kubernetes accord release note this safeguard check ensure incompatible version combination fail early
which issue this


special note your reviewer
this introduce user face change

kata container support version need kubernetes","kata container

kata container checksum

kata container version require kuberneteswhat type this
kind feature
what this need
this support kata make default since this version require kubernetes accord release note this safeguard check ensure incompatible version combination fail early
which issue this


special note your reviewer
this introduce user face change

kata container support version need kubernetes"
ccd9cc3dce26a5c21ea44c72dc33322df662634f,0,"merge pull request from abelgana master

manage deprecate kubelet option",require kubeconfig deprecate since make sure that option only when version below,"merge pull request from abelgana master

manage deprecate kubelet optionrequire kubeconfig deprecate since make sure that option only when version below"
f6be326feb92a4594339a0c571e66d77340bf10a,0,update kube,"what type this
kind feature
what this need
update kube mainly bugfix move kube system
which issue this
none
special note your reviewer
should variable kube keep kube break install exist cluster
kubeovn kube
this introduce user face change
maybe note networking part about situation","update kubewhat type this
kind feature
what this need
update kube mainly bugfix move kube system
which issue this
none
special note your reviewer
should variable kube keep kube break install exist cluster
kubeovn kube
this introduce user face change
maybe note networking part about situation"
058438a25d086ffb4594c7212f0d053a2cba19ee,0,remove support coreos container linux,"what type this
kind cleanup
what this need
coreos container linux reach life will long receive update
http coreoscom
http cloudgooglecom compute coreos
fedora coreos official successor coreos container linux
fedora coreos fedora edition build specifically containerize workload securely scale
which issue this
special note your reviewer
change test follow flatcar container linux kinvolk stable beta alpha edge version






this introduce user face change
remove support coreos container linux","remove support coreos container linuxwhat type this
kind cleanup
what this need
coreos container linux reach life will long receive update
http coreoscom
http cloudgooglecom compute coreos
fedora coreos official successor coreos container linux
fedora coreos fedora edition build specifically containerize workload securely scale
which issue this
special note your reviewer
change test follow flatcar container linux kinvolk stable beta alpha edge version






this introduce user face change
remove support coreos container linux"
cfce23950a1a2149d504f822c59e740fb5b61612,0,"merge pull request from jistr cgroup driver kubeadm

correct kubelet cgroup driver also kubeadm deployment","this follow pull request cgroup driver
autodetection also kubeadm deploy
info about this possibility override","merge pull request from jistr cgroup driver kubeadm

correct kubelet cgroup driver also kubeadm deploymentthis follow pull request cgroup driver
autodetection also kubeadm deploy
info about this possibility override"
fbcf4262401d96740b59bbdc64593bdaa82990d5,0,"drop containerd support

version containerd have life since march
http containerdio release support horizon
nice drop support from kubespray also follow containerd","what type this
kind cleanup
what this need
version containerd have life since march http containerdio release support horizon
nice drop support from kubespray also follow containerd
this introduce user face change

drop containerd support","drop containerd support

version containerd have life since march
http containerdio release support horizon
nice drop support from kubespray also follow containerdwhat type this
kind cleanup
what this need
version containerd have life since march http containerdio release support horizon
nice drop support from kubespray also follow containerd
this introduce user face change

drop containerd support"
0512c226070d3c2e4be5dd84d88ec98425672ab6,0,"update contrib azurerm readmemd

ansible playbook need login azure virtual machine with
keypair user need specify public their
public change public mandatory
this update contrib azurerm readmemd explain that
addition path allyml wrong that also update with
this","what type this
kind documentation
what this need
ansible playbook need login azure virtual machine with keypair
user need specify public their public
change public mandatory


kubespray contrib azurerm group


line

353d44a







make sure change this your public access your azure machine




public




mxkx4wrckahzn ablock vwfs dell lappy





this update contrib azurerm readmemd explain that
addition path allyml wrong that also update with this
this introduce user face change

none","update contrib azurerm readmemd

ansible playbook need login azure virtual machine with
keypair user need specify public their
public change public mandatory
this update contrib azurerm readmemd explain that
addition path allyml wrong that also update with
thiswhat type this
kind documentation
what this need
ansible playbook need login azure virtual machine with keypair
user need specify public their public
change public mandatory


kubespray contrib azurerm group


line

353d44a







make sure change this your public access your azure machine




public




mxkx4wrckahzn ablock vwfs dell lappy





this update contrib azurerm readmemd explain that
addition path allyml wrong that also update with this
this introduce user face change

none"
e9c891324859899718963c7ddd6acded38996df8,0,"kubeadm option etcd deployment type replace etcd kubeadm enable variable

kubeadm option etcd deployment type replace etcd kubeadm enable variable

sign necatican necaticanyildirim gmailcom

etcd kubeadm deployment documentation

sign necatican necaticanyildirim gmailcom

refactor warn deprecate etcd kubeadm enable variable

sign necatican necaticanyildirim gmailcom","what type this
kind feature
what this need
which issue this

special note your reviewer
this introduce user face change
kubeadm option etcd deployment type replace etcd kubeadm enable variable note etcd kubeadm enable deprecate etcd deployment type kubeadm same behaviour","kubeadm option etcd deployment type replace etcd kubeadm enable variable

kubeadm option etcd deployment type replace etcd kubeadm enable variable

sign necatican necaticanyildirim gmailcom

etcd kubeadm deployment documentation

sign necatican necaticanyildirim gmailcom

refactor warn deprecate etcd kubeadm enable variable

sign necatican necaticanyildirim gmailcomwhat type this
kind feature
what this need
which issue this

special note your reviewer
this introduce user face change
kubeadm option etcd deployment type replace etcd kubeadm enable variable note etcd kubeadm enable deprecate etcd deployment type kubeadm same behaviour"
1530411218f017fbd0b22dc5c9ec1c69961af1b1,0,"from upstream instead kubic

from upstream instead kubic

proper molecule coverage

skopeo download skopeo from upstream build

clean legacy deployment

disable distribution variable","what type this
kind feature
what this need
release have recently break which cause break start from have release artefact both amd64 arm64 make viable option upstream artefact across kubespray support would like switch kubespray from rely build upstream release artefact
which issue this


special note your reviewer
this introduce user face change

from upstream instead kubic","from upstream instead kubic

from upstream instead kubic

proper molecule coverage

skopeo download skopeo from upstream build

clean legacy deployment

disable distribution variablewhat type this
kind feature
what this need
release have recently break which cause break start from have release artefact both amd64 arm64 make viable option upstream artefact across kubespray support would like switch kubespray from rely build upstream release artefact
which issue this


special note your reviewer
this introduce user face change

from upstream instead kubic"
05b8466f8738976ae04af0eb9f809cdf8cd55167,0,"merge pull request from chadswen repo params

parameterize dockerproject repo endpoint",this allow override repo endpoint when internet source accessible additionally switch dockerprojectorg instead keyserversnet,"merge pull request from chadswen repo params

parameterize dockerproject repo endpointthis allow override repo endpoint when internet source accessible additionally switch dockerprojectorg instead keyserversnet"
e49330d6eea176122be6555d598fe72fdae145e0,0,change owner root directory,"kind
what this need
kubespray change owner directory local user kube","change owner root directorykind
what this need
kubespray change owner directory local user kube"
c41c1e771f3ef79d683ea6d2977029bbf4d441a4,0,"cloud provider update

subnet require

reorganize provider generate configuration rather than pull

pull secret option cloud provider

updated example document parameter","subnet require
rely provider github project path manifest this will also allow user provide their repo mirror pull secret
change configuration support future version provider","cloud provider update

subnet require

reorganize provider generate configuration rather than pull

pull secret option cloud provider

updated example document parametersubnet require
rely provider github project path manifest this will also allow user provide their repo mirror pull secret
change configuration support future version provider"
c3d5fdff642393337605db658a43aae7f89c0e2a,0,"merge pull request from justindowning patch

update upgradesmd",clarify that kube version environment variable need graceful upgrade also example check that upgrade successful,"merge pull request from justindowning patch

update upgradesmdclarify that kube version environment variable need graceful upgrade also example check that upgrade successful"
bdb923df4a42a422005006d1b55a84a00c83b965,0,"oomichi approver

take more responsibility kubespray project this
oomichi list approver","what type this
kind cleanup
what this need
take more responsibility kubespray project this oomichi list approver
this introduce user face change

none","oomichi approver

take more responsibility kubespray project this
oomichi list approverwhat type this
kind cleanup
what this need
take more responsibility kubespray project this oomichi list approver
this introduce user face change

none"
58fe1a0ed69a53a73e8f88cdda318c1ebc2dd086,0,"terraform vsphere cleanup

contrib terraform vsphere mark vsphere password sensitive

sign mathieu parent mathparent gmailcom

contrib terraform vsphere remove unused module

sign mathieu parent mathparent gmailcom","what type this

kind cleanup

what this need
remove unneeded terraform dependency help installation
mark vsphere password sensitive improves security tiny","terraform vsphere cleanup

contrib terraform vsphere mark vsphere password sensitive

sign mathieu parent mathparent gmailcom

contrib terraform vsphere remove unused module

sign mathieu parent mathparent gmailcomwhat type this

kind cleanup

what this need
remove unneeded terraform dependency help installation
mark vsphere password sensitive improves security tiny"
d0ae3169346b60f371f73d794fb0d03e33bdb3cc,0,proxy with kubeadm phase command,kubeadm init phase kubeadm alpha phase command make request http dlk8sio order late minor version these change introduce proxy environment variable order have request proxied,proxy with kubeadm phase commandkubeadm init phase kubeadm alpha phase command make request http dlk8sio order late minor version these change introduce proxy environment variable order have request proxied
783924e671fcc57b4f1cfebd2ece9851d69089ec,0,change backup handler only data backup snap directory exists,"check existence data etcd data directory before attempt etcd data backup
","change backup handler only data backup snap directory existscheck existence data etcd data directory before attempt etcd data backup
"
c80bb0007aee4b6ba0e739a501ed74458e36f860,0,"contrib terraform allow extra ingres firewall

sign mathieu parent mathparent gmailcom

sign mathieu parent mathparent gmailcom","what type this
kind feature
what this need
this allow create extra ingres firewall rule terraform
also include various clean contrib terraform vsphere move those another need
this introduce user face change
terraform have extra ingres firewall rule","contrib terraform allow extra ingres firewall

sign mathieu parent mathparent gmailcom

sign mathieu parent mathparent gmailcomwhat type this
kind feature
what this need
this allow create extra ingres firewall rule terraform
also include various clean contrib terraform vsphere move those another need
this introduce user face change
terraform have extra ingres firewall rule"
1f1479c0a7f22d850b0adc40c62b4090dff443ed,0,update ingres nginx,"what type this

kind feature

upgrade ingres nginx
what this need
improve stability security also receive feature
which issue this
none
automatically close link issue when merge
special note your reviewer
this introduce user face change
follow annotatinos

canary header value
http2 push preload
satisfy

follow annotatinos remove

base
base scheme
session cookie hash","update ingres nginxwhat type this

kind feature

upgrade ingres nginx
what this need
improve stability security also receive feature
which issue this
none
automatically close link issue when merge
special note your reviewer
this introduce user face change
follow annotatinos

canary header value
http2 push preload
satisfy

follow annotatinos remove

base
base scheme
session cookie hash"
6b4bb2a12148d7f3be4a3a2b9fd45d52a8f19713,0,"argocd update argocd v256

sign yanggang gangyang daocloudio

sign yanggang gangyang daocloudio","sign yanggang gangyang daocloudio
what type this
kind feature
what this need
this update argocd version v256
this introduce user face change
argocd update argocd v256","argocd update argocd v256

sign yanggang gangyang daocloudio

sign yanggang gangyang daocloudiosign yanggang gangyang daocloudio
what type this
kind feature
what this need
this update argocd version v256
this introduce user face change
argocd update argocd v256"
e7e5037a86781a166903881a1502f6a85b415ea4,0,container manager validation,"what type this

uncomment only kind line enter that line remove lead whitespaces from that line
kind change
kind
kind cleanup
kind design
kind documentation
kind fail test

kind feature

kind flake

what this need
this change assertion that validate container manager value provide support
which issue this

special note your reviewer
this introduce user face change

none","container manager validationwhat type this

uncomment only kind line enter that line remove lead whitespaces from that line
kind change
kind
kind cleanup
kind design
kind documentation
kind fail test

kind feature

kind flake

what this need
this change assertion that validate container manager value provide support
which issue this

special note your reviewer
this introduce user face change

none"
ded58d3b6604bbda618c2b5cb119d6edac1aad43,0,molecule test bootstrap,"what this need
molecule test with vagrant driver libvirt plugin
special note your reviewer
currently only test ubuntu more platform could late need start somewhere
libvirt plugin make this portable linux virtualbox
quayio miouge kubespray vagrant image could move kubespray
fedora coreos false otherwise that variable undefined
inspire relate master markusteufelberger molecule bootstrap test","molecule test bootstrapwhat this need
molecule test with vagrant driver libvirt plugin
special note your reviewer
currently only test ubuntu more platform could late need start somewhere
libvirt plugin make this portable linux virtualbox
quayio miouge kubespray vagrant image could move kubespray
fedora coreos false otherwise that variable undefined
inspire relate master markusteufelberger molecule bootstrap test"
2f30ab558afcedc42696d4e17e2f7fc5aa560277,0,"etcd snapshot controller

appropriate version etcd snapshot controller container with","appropriate version etcd snapshot controller container with


what type this

uncomment only kind line enter that line remove lead whitespaces from that line
kind change

kind

kind cleanup
kind design
kind documentation
kind fail test
kind feature
kind flake

what this need
allow installs proceed
which issue this


special note your reviewer
this introduce user face change

none","etcd snapshot controller

appropriate version etcd snapshot controller container withappropriate version etcd snapshot controller container with


what type this

uncomment only kind line enter that line remove lead whitespaces from that line
kind change

kind

kind cleanup
kind design
kind documentation
kind fail test
kind feature
kind flake

what this need
allow installs proceed
which issue this


special note your reviewer
this introduce user face change

none"
aa00c1d91ac9f4b6053b10aacd3fd1a6b7f50381,0,"updated upcloud terraform script private network dynamic

additional disk","what type this
kind feature
what this need
able more complex kubernetes cluster upcloud ability additional data disk well private network segregate private public traffic
which issue this

none
special note your reviewer
previously there hostname variable which assume separate environment have change that favor prefix variable harmonize with rest terraform script this repo although make possible still keep same name prefix variable hostname each nodename instead
this introduce user face change

remove hostname variable favor prefix upcloud terraform provider","updated upcloud terraform script private network dynamic

additional diskwhat type this
kind feature
what this need
able more complex kubernetes cluster upcloud ability additional data disk well private network segregate private public traffic
which issue this

none
special note your reviewer
previously there hostname variable which assume separate environment have change that favor prefix variable harmonize with rest terraform script this repo although make possible still keep same name prefix variable hostname each nodename instead
this introduce user face change

remove hostname variable favor prefix upcloud terraform provider"
6c41f64a986ac772cd461cc2f841e45a2d8a2ed4,0,"correct sample inventory yamllint

alert sample inventory throw error when process
yamllint default line currently comment
however when uncommenting linters fail","alert sample inventory throw error when process
yamllint default line currently comment
however when uncommenting linters fail
what type this
kind cleanup","correct sample inventory yamllint

alert sample inventory throw error when process
yamllint default line currently comment
however when uncommenting linters failalert sample inventory throw error when process
yamllint default line currently comment
however when uncommenting linters fail
what type this
kind cleanup"
ac846667b788ceadabc35c891d685a229766ffb6,0,check openstack application credential empty since they always exist,"what type this

uncomment only kind line enter that line remove lead whitespaces from that line
kind change

kind

kind cleanup
kind design
kind documentation
kind fail test
kind feature
kind flake

what this need
this make possible openstack cloud provider with username password only application credential
which issue this


special note your reviewer
this introduce user face change

openstack where openstack cloud provider could with username password","check openstack application credential empty since they always existwhat type this

uncomment only kind line enter that line remove lead whitespaces from that line
kind change

kind

kind cleanup
kind design
kind documentation
kind fail test
kind feature
kind flake

what this need
this make possible openstack cloud provider with username password only application credential
which issue this


special note your reviewer
this introduce user face change

openstack where openstack cloud provider could with username password"
d43f09081e35b9c2b9fa13557e2dd3f1afbc5291,0,"merge pull request from kubernetes incubator master

follow upstream","upgrade kubernetes with late version calico docker
projectcalico exec plugin","merge pull request from kubernetes incubator master

follow upstreamupgrade kubernetes with late version calico docker
projectcalico exec plugin"
cea8f1d381e4fccd0810c952a16f06c86d2cf4d0,0,"merge pull request from rackn awsify

variable default multiple type address","each node have

ansible default whatever ansible thing first ipv4 address
usually with default
address local node bind listener local
communication example vagrant have first address that
bridge common node second address interface should

access address node node access this assume
other node access node actually assign
node example public that assign node

this update place address either access walk
list find address","merge pull request from rackn awsify

variable default multiple type addresseach node have

ansible default whatever ansible thing first ipv4 address
usually with default
address local node bind listener local
communication example vagrant have first address that
bridge common node second address interface should

access address node node access this assume
other node access node actually assign
node example public that assign node

this update place address either access walk
list find address"
38daee41d58c095717b56198e227a5a57c5191db,0,reorder test packet file,"what type this
kind cleanup
what this need
nothing just lift
which issue this
none
special note your reviewer
comment order relevant
note that test test remove only move file same line number only remove comment
this introduce user face change
none","reorder test packet filewhat type this
kind cleanup
what this need
nothing just lift
which issue this
none
special note your reviewer
comment order relevant
note that test test remove only move file same line number only remove comment
this introduce user face change
none"
3b0918981e686b0767c45479bd7166c7fea129f4,0,"merge pull request from bradbeam

kubelet","other change this sort volume mount
note weave still break after this","merge pull request from bradbeam

kubeletother change this sort volume mount
note weave still break after this"
c9c0c01de019e502b2e73e6fd65e9bf52e063bb6,0,"stop kubeadm update server kubeconfigs

kubeadm init phase kubeconfig break kubelet client certificate rotation
miss kubeadm init phase kubelet finalize point kubelet client currentpem

kubeconfig format stable just lineinfile
this will avoid other future breakage

this revert logic before

sign etienne champetier echampetier atemecom","kubeadm init phase kubeconfig break kubelet client certificate rotation
miss kubeadm init phase kubelet finalize point kubelet client currentpem
kubeconfig format stable just lineinfile
this will avoid other future breakage
this revert logic before 6fe2248
what type this
kind
what this need
which issue this
kubernetes kubernetes
special note your reviewer
this introduce user face change
kubelet client certificate rotation","stop kubeadm update server kubeconfigs

kubeadm init phase kubeconfig break kubelet client certificate rotation
miss kubeadm init phase kubelet finalize point kubelet client currentpem

kubeconfig format stable just lineinfile
this will avoid other future breakage

this revert logic before

sign etienne champetier echampetier atemecomkubeadm init phase kubeconfig break kubelet client certificate rotation
miss kubeadm init phase kubelet finalize point kubelet client currentpem
kubeconfig format stable just lineinfile
this will avoid other future breakage
this revert logic before 6fe2248
what type this
kind
what this need
which issue this
kubernetes kubernetes
special note your reviewer
this introduce user face change
kubelet client certificate rotation"
c9769965b8df88423545411911e9928d9932a3a6,0,"merge pull request from aateem enable network policy

possibility enable network policy calico network controller","requirement network policy feature describe here
order enable appropriate configuration must provide
plug calico policy controller must beside that
correspond extension need enable
turn feature user define enable network policy
customization variable ansible
http kubernetesio user guide networkpolicies
this issue","merge pull request from aateem enable network policy

possibility enable network policy calico network controllerrequirement network policy feature describe here
order enable appropriate configuration must provide
plug calico policy controller must beside that
correspond extension need enable
turn feature user define enable network policy
customization variable ansible
http kubernetesio user guide networkpolicies
this issue"
1191876ae82f46a773b7d2bca889b62f50f9d95d,0,"merge pull request from bogdando release

clarify release policy","close
sign bogdan dobrelya bogdando mailru","merge pull request from bogdando release

clarify release policyclose
sign bogdan dobrelya bogdando mailru"
7fa631479139f852307b36854ae8ab595e47b9a4,0,ignore assert error ubuntu20 etcd,"what type this
kind fail test
what this need
http gitlabcom kargo kubernetes sigs kubespray fail week guess even month
which issue this
periodic
special note your reviewer
success last test http gitlabcom kargo kubernetes sigs kubespray before back nightly
this introduce user face change
none","ignore assert error ubuntu20 etcdwhat type this
kind fail test
what this need
http gitlabcom kargo kubernetes sigs kubespray fail week guess even month
which issue this
periodic
special note your reviewer
success last test http gitlabcom kargo kubernetes sigs kubespray before back nightly
this introduce user face change
none"
9bf7aaf6cd5607a02964165c64a174b587cfd700,0,"update releasemd

this update releasemd file understand release process
easily base hand experience","what type this
kind documentation
what this need
this update releasemd file understand release process easily base hand experience
this introduce user face change

none","update releasemd

this update releasemd file understand release process
easily base hand experiencewhat type this
kind documentation
what this need
this update releasemd file understand release process easily base hand experience
this introduce user face change

none"
131c3d4d5bc36d7ba333a76a1cd515100f6039b3,0,link kubesprayio,link kubesprayio people check search documentation,link kubesprayiolink kubesprayio people check search documentation
a08f485d76979f5d4ee7316e6daf56ea02a7f309,0,updated link template,"what type this
kind documentation
what this need
some link template outdated
which issue this


special note your reviewer
have change link from gitk8sio githubcom anchor would work otherwise
this introduce user face change

none","updated link templatewhat type this
kind documentation
what this need
some link template outdated
which issue this


special note your reviewer
have change link from gitk8sio githubcom anchor would work otherwise
this introduce user face change

none"
2fb27c852141ef49eaa2824591ada41d23888b92,0,"static file kubedns templating task

this commit adapt down kubedns template task static
file move pull request

http githubcom kubernetes sigs kubespray pull","this commit adapt down kubedns template task static
file move pull request

edit blatantly copy mattymo approach from 0c32c2f","static file kubedns templating task

this commit adapt down kubedns template task static
file move pull request

http githubcom kubernetes sigs kubespray pullthis commit adapt down kubedns template task static
file move pull request

edit blatantly copy mattymo approach from 0c32c2f"
ea9f8b4258e8aafcf46491d4d57da05e82ff0d33,0,"document about replace node

document about replace node

update nodesmd

amend comment","what type this
kind documentation
what this need
improve documentation
which issue this
related
special note your reviewer
none
this introduce user face change
none","document about replace node

document about replace node

update nodesmd

amend commentwhat type this
kind documentation
what this need
improve documentation
which issue this
related
special note your reviewer
none
this introduce user face change
none"
a088f492f4287ddd421a5f5830149abdf6034e66,0,"chore remove addon resizer

sign cyril corbon corboncyril gmailcom","what type this
kind cleanup
what this need
remove addon resizer from default because anymore
only metric server this image
which issue this


special note your reviewer
this introduce user face change

metric server remove addon resizer from image list long","chore remove addon resizer

sign cyril corbon corboncyril gmailcomwhat type this
kind cleanup
what this need
remove addon resizer from default because anymore
only metric server this image
which issue this


special note your reviewer
this introduce user face change

metric server remove addon resizer from image list long"
e165bb19a0a242cbb5d01f3e202e8690d556aab4,0,"merge pull request from bogdando role deps

refactor role host","shorten deployment time with

remove redundand role duplicate dependency vice versa
when member cluster always install docker dependency
etcd role drop docker role from clusteryaml
drop etcd node role dependency from master role they
cover node role cluster group well

sign bogdan dobrelya bdobrelia mirantiscom","merge pull request from bogdando role deps

refactor role hostshorten deployment time with

remove redundand role duplicate dependency vice versa
when member cluster always install docker dependency
etcd role drop docker role from clusteryaml
drop etcd node role dependency from master role they
cover node role cluster group well

sign bogdan dobrelya bdobrelia mirantiscom"
a627299468bfdbf31b8a1fe0433d5dff72d79b62,0,"merge pull request from adidenko ansible hostname calico

switch ansible hostname calico","consistency with kubernetes service should same hostname calico node which ansible hostname
hostname inconsistency become problem hybrid workload case instance openstack network calico kubernetes calico
http pasteopenstackorg show
also miss kube node template calico instal cluster role only kube node","merge pull request from adidenko ansible hostname calico

switch ansible hostname calicoconsistency with kubernetes service should same hostname calico node which ansible hostname
hostname inconsistency become problem hybrid workload case instance openstack network calico kubernetes calico
http pasteopenstackorg show
also miss kube node template calico instal cluster role only kube node"
38688a44866d5ee612f80c16ef81e135d1347653,0,"remove dockerproject

change dockerprojectorg downloaddockercom

dockerprojectorg deprecate have down

restore repo containerd

change

author craig rodrigues rodrigc crodriguesorg","dockerprojectorg deprecate have down
copy
what type this
kind fail test
what this need
which issue this

special note your reviewer
this introduce user face change
none","remove dockerproject

change dockerprojectorg downloaddockercom

dockerprojectorg deprecate have down

restore repo containerd

change

author craig rodrigues rodrigc crodriguesorgdockerprojectorg deprecate have down
copy
what type this
kind fail test
what this need
which issue this

special note your reviewer
this introduce user face change
none"
0ba336b04efbeb4b9a816b2f974fe730bc5ee027,0,install helm client separately,"what type this
kind
what this need
install helm client separately master because output helm init command client initiate first master
which issue this
none fill
this introduce user face change","install helm client separatelywhat type this
kind
what this need
install helm client separately master because output helm init command client initiate first master
which issue this
none fill
this introduce user face change"
e7ce83016ef7bf4c84a24582383ef46f543cda5f,0,"correct wrong word

correct wrong word

correct wrong word","what type this

uncomment only kind line enter that line remove lead whitespaces from that line
kind change
kind
kind cleanup
kind design
kind documentation
kind fail test
kind feature
kind flake

what this need
which issue this


special note your reviewer
this introduce user face change","correct wrong word

correct wrong word

correct wrong wordwhat type this

uncomment only kind line enter that line remove lead whitespaces from that line
kind change
kind
kind cleanup
kind design
kind documentation
kind fail test
kind feature
kind flake

what this need
which issue this


special note your reviewer
this introduce user face change"
a3f1ce25f85c9c9c67211271eede204bfd4af5c8,0,support v1146,"what type this
kind feature
what this need
checksum hyperkube kubeadm version
support v1146","support v1146what type this
kind feature
what this need
checksum hyperkube kubeadm version
support v1146"
c7e17688b96f4cb6268b41e4c6a22ebf52e22dec,0,"gvisor bump release version

gvisor bump release version

gvisor drop support version","what type this
kind feature
what this need
this update gvisor late version available
which issue this


special note your reviewer
this introduce user face change

gvisor update gvisor release","gvisor bump release version

gvisor bump release version

gvisor drop support versionwhat type this
kind feature
what this need
this update gvisor late version available
which issue this


special note your reviewer
this introduce user face change

gvisor update gvisor release"
0c51352a74052455cc6014c5394eaf36316ddfda,0,remove unused kubelet option,"what type this

uncomment only kind line enter that line remove lead whitespaces from that line
kind change
kind
kind cleanup
kind design
kind documentation
kind fail test
kind feature
kind flake

what this need
mislead long anywhere
which issue this


special note your reviewer
this introduce user face change","remove unused kubelet optionwhat type this

uncomment only kind line enter that line remove lead whitespaces from that line
kind change
kind
kind cleanup
kind design
kind documentation
kind fail test
kind feature
kind flake

what this need
mislead long anywhere
which issue this


special note your reviewer
this introduce user face change"
9e86f1672bcaf418389011c219bd9623df82d994,0,"merge pull request from rsmitty slack update

drop link people self invite slack channel",just make clear folk join,"merge pull request from rsmitty slack update

drop link people self invite slack channeljust make clear folk join"
19865e81dbb61a4ac22c89d13dd4f909b89620fa,0,owner file openstack driver cloud controller,luckysb alijahnas volunteer give hand maintain openstack driver assume external cloud controller well since alijahnas author since they have also actively review incoming topic suggest them respective owner file,owner file openstack driver cloud controllerluckysb alijahnas volunteer give hand maintain openstack driver assume external cloud controller well since alijahnas author since they have also actively review incoming topic suggest them respective owner file
7ac84d386c226eeb58b81bac1aedfeb3f26919dc,0,"merge pull request from rutsky remove

remove temporary file",,"merge pull request from rutsky remove

remove temporary file"
ce8ba1f170ccec953283ac4bd5b227402d526932,0,create artifact,"change fetch copy
artifact create playbook fail
task kubernetes client write admin kubeconfig ansible host
monday january
fatal master 1s02slurmio localhost fail change false checksum destination directory kubespray inventory artifact exist","create artifactchange fetch copy
artifact create playbook fail
task kubernetes client write admin kubeconfig ansible host
monday january
fatal master 1s02slurmio localhost fail change false checksum destination directory kubespray inventory artifact exist"
6f17d0817bb88c833a2f4e78b074564c2bff3d86,0,"update startedmd

sign junaid junaidaliyahya gmailcom",sign junaid junaidaliyahya gmailcom,"update startedmd

sign junaid junaidaliyahya gmailcomsign junaid junaidaliyahya gmailcom"
d64839e7d23777d3c8768f3ed5e095db34ab477a,0,"merge pull request from luckysb etcd tune

tunning option","http coreoscom etcd late tuninghtml
etcd snapshot count

ionice priority","merge pull request from luckysb etcd tune

tunning optionhttp coreoscom etcd late tuninghtml
etcd snapshot count

ionice priority"
a62f74259c8df233b177f7853a178bcbb7d9ef43,0,"merge pull request from bogdando reduce matrix

reduce test matrix","reduce test case from bear mind that

disable weave coreos gate unless deployment
debian centos7 fail with plugin ubuntu xenial rhel will
likely fail well
canal also cover flannel plugin deployment keep least
flannel plugin deployment unless supersede remove
keep least each plugin family test separate
node layout
keep least each family test against each
plugin type default node layout
rebalance region instance replace asia they
long

sign bogdan dobrelya bdobrelia mirantiscom","merge pull request from bogdando reduce matrix

reduce test matrixreduce test case from bear mind that

disable weave coreos gate unless deployment
debian centos7 fail with plugin ubuntu xenial rhel will
likely fail well
canal also cover flannel plugin deployment keep least
flannel plugin deployment unless supersede remove
keep least each plugin family test separate
node layout
keep least each family test against each
plugin type default node layout
rebalance region instance replace asia they
long

sign bogdan dobrelya bdobrelia mirantiscom"
ab93b17a7ed7b1952af4c0c8aa20f4cb885a2545,0,containerd upgrade hash containerd support ppc64le from v167,"what type this
kind feature
what this need
hash containerd version make version default containerd support pc64le start with version
this introduce user face change

make containerd default
containerd support pc64le start from version","containerd upgrade hash containerd support ppc64le from v167what type this
kind feature
what this need
hash containerd version make version default containerd support pc64le start with version
this introduce user face change

make containerd default
containerd support pc64le start from version"
7a730d42dd3855fcd2461fd9ab0fd310841f14d5,0,path environment,"what type this

uncomment only kind line enter that line remove lead whitespaces from that line
kind change
kind
kind cleanup
kind design
kind documentation
kind fail test
kind feature
kind flake

what this need
resolve cluster upgrade task centos
which issue this


special note your reviewer
this introduce user face change

none","path environmentwhat type this

uncomment only kind line enter that line remove lead whitespaces from that line
kind change
kind
kind cleanup
kind design
kind documentation
kind fail test
kind feature
kind flake

what this need
resolve cluster upgrade task centos
which issue this


special note your reviewer
this introduce user face change

none"
0d6dc08578e48b31d3f935a585c40b1f25ac3d75,0,upgrade argocd version,"what type this
kind feature
what this need
argocd release several issue
http githubcom argoproj argo release v2416","upgrade argocd versionwhat type this
kind feature
what this need
argocd release several issue
http githubcom argoproj argo release v2416"
